id,date,type,category,description,amount,currency,merchantId,merchantName,mcc,isRecurring,essentiality,labelRecurring,labelEssential
txn_6605,2025-10-25,expense,shopping,Shopping expense,576.51,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6606,2025-06-24,expense,shopping,Shopping expense,17.2,GBP,m_primark,Primark,5651,False,discretionary,0,0
txn_6607,2025-06-25,expense,entertainment,Entertainment expense,378.26,USD,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_6608,2025-03-10,expense,utilities,Utilities expense,70.61,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_6609,2025-09-21,expense,groceries,Groceries expense,336.37,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_6610,2025-11-16,expense,entertainment,Entertainment expense,189.14,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6611,2025-12-06,expense,subscriptions,Subscriptions expense,559.95,USD,m_google,Google,5734,True,discretionary,1,0
txn_6612,2025-08-21,expense,subscriptions,Subscriptions expense,456.07,USD,m_disney,Disney+,4899,True,discretionary,1,0
txn_6613,2025-07-21,expense,groceries,Groceries expense,366.93,GBP,m_aldi,ALDI,5411,False,essential,0,1
txn_6614,2025-12-30,income,bonus,Bonus payment,2067.42,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6615,2025-12-30,expense,rent,Rent expense,482.69,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6616,2025-01-21,expense,utilities,Utilities expense,379.14,USD,m_thameswater,Thames Water,4900,True,essential,1,1
txn_6617,2025-11-15,expense,dining,Dining expense,17.38,INR,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_6618,2025-10-08,income,freelance,Freelance payment,3325.63,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6619,2025-07-05,expense,transport,Transport expense,434.65,USD,m_tfl,Transport for London,4111,False,essential,0,1
txn_6620,2025-02-16,expense,coffee,Coffee expense,7.74,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_6621,2025-12-26,income,interest,Interest payment,1087.5,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6622,2025-11-26,expense,mobile,Mobile expense,151.81,GBP,m_o2,O2,4814,True,essential,1,1
txn_6623,2025-04-01,expense,internet,Internet expense,540.9,GBP,m_bt,BT,4814,True,essential,1,1
txn_6624,2025-07-05,expense,shopping,Shopping expense,287.96,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6625,2025-06-12,expense,entertainment,Entertainment expense,18.09,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_6626,2025-09-02,expense,groceries,Groceries expense,83.5,GBP,m_lidl,Lidl,5411,False,essential,0,1
txn_6627,2025-12-02,expense,shopping,Shopping expense,182.89,USD,m_argos,Argos,5311,False,discretionary,0,0
txn_6628,2025-01-05,income,salary,Salary payment,975.0,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_6629,2025-06-04,expense,coffee,Coffee expense,481.02,USD,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_6630,2025-12-30,expense,dining,Dining expense,130.17,GBP,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_6631,2025-12-18,expense,utilities,Utilities expense,257.66,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6632,2025-08-01,income,freelance,Freelance payment,1303.35,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6633,2025-03-07,income,freelance,Freelance payment,298.5,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6634,2025-03-26,expense,internet,Internet expense,51.98,USD,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6635,2025-04-25,income,dividend,Dividend payment,3465.33,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6636,2025-10-14,income,dividend,Dividend payment,2271.14,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6637,2025-09-28,expense,health,Health expense,248.48,INR,m_boots,Boots,5912,False,essential,0,1
txn_6638,2025-07-04,income,dividend,Dividend payment,609.23,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6639,2025-10-22,expense,internet,Internet expense,94.14,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6640,2025-12-10,income,interest,Interest payment,3864.06,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6641,2025-12-23,income,freelance,Freelance payment,1087.32,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6642,2025-08-09,expense,utilities,Utilities expense,34.19,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6643,2025-06-03,expense,utilities,Utilities expense,52.88,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6644,2025-12-02,income,dividend,Dividend payment,637.58,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6645,2025-09-17,expense,coffee,Coffee expense,23.39,INR,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_6646,2025-01-16,income,freelance,Freelance payment,287.12,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6647,2025-05-08,expense,mobile,Mobile expense,221.99,GBP,m_o2,O2,4814,True,essential,1,1
txn_6648,2025-01-15,expense,coffee,Coffee expense,536.83,GBP,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_6649,2025-09-01,expense,rent,Rent expense,496.17,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6650,2025-09-11,expense,shopping,Shopping expense,425.08,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6651,2025-12-01,expense,groceries,Groceries expense,495.65,USD,m_tesco,Tesco,5411,False,essential,0,1
txn_6652,2025-04-17,income,freelance,Freelance payment,2716.12,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6653,2025-11-25,expense,groceries,Groceries expense,392.09,GBP,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_6654,2025-12-10,expense,shopping,Shopping expense,462.78,GBP,m_argos,Argos,5311,False,discretionary,0,0
txn_6655,2025-12-20,expense,dining,Dining expense,456.3,GBP,m_wagamama,Wagamama,5812,False,discretionary,0,0
txn_6656,2025-10-21,expense,rent,Rent expense,255.87,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6657,2025-08-25,income,dividend,Dividend payment,2508.63,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6658,2025-07-26,expense,travel,Travel expense,412.48,INR,m_trainline,Trainline,4112,False,discretionary,0,0
txn_6659,2025-05-06,expense,subscriptions,Subscriptions expense,150.2,USD,m_adobe,Adobe,5734,True,discretionary,1,0
txn_6660,2025-12-20,expense,utilities,Utilities expense,66.64,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6661,2025-12-15,expense,subscriptions,Subscriptions expense,17.8,GBP,m_spotify,Spotify,4899,True,discretionary,1,0
txn_6662,2025-09-11,expense,coffee,Coffee expense,394.27,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_6663,2025-10-14,expense,transport,Transport expense,131.29,USD,m_tfl,Transport for London,4111,False,essential,0,1
txn_6664,2025-04-21,expense,shopping,Shopping expense,533.95,INR,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6665,2025-09-09,expense,mobile,Mobile expense,525.41,USD,m_o2,O2,4814,True,essential,1,1
txn_6666,2025-03-29,expense,mobile,Mobile expense,439.86,GBP,m_vodafone,Vodafone,4814,True,essential,1,1
txn_6667,2025-10-23,expense,internet,Internet expense,510.85,USD,m_bt,BT,4814,True,essential,1,1
txn_6668,2025-06-16,expense,health,Health expense,225.55,USD,m_boots,Boots,5912,False,essential,0,1
txn_6669,2025-06-22,expense,shopping,Shopping expense,599.36,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6670,2025-02-27,income,dividend,Dividend payment,3828.3,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6671,2025-01-13,expense,internet,Internet expense,517.43,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6672,2025-05-01,expense,internet,Internet expense,426.84,USD,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6673,2025-04-11,expense,transport,Transport expense,571.8,USD,m_bp,BP,5541,False,essential,0,1
txn_6674,2025-09-30,income,freelance,Freelance payment,1762.54,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6675,2025-08-13,expense,travel,Travel expense,253.81,GBP,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_6676,2025-05-21,expense,entertainment,Entertainment expense,160.92,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6677,2025-07-21,expense,transport,Transport expense,25.08,GBP,m_uber,Uber,4121,False,essential,0,1
txn_6678,2025-04-27,income,bonus,Bonus payment,3582.99,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6679,2025-10-22,expense,rent,Rent expense,74.85,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6680,2025-07-03,expense,internet,Internet expense,63.86,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6681,2025-05-18,expense,shopping,Shopping expense,264.77,GBP,m_argos,Argos,5311,False,discretionary,0,0
txn_6682,2025-10-06,income,freelance,Freelance payment,2871.58,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6683,2025-02-05,income,salary,Salary payment,587.51,INR,m_employer,Employer Payroll,0,True,essential,1,1
txn_6684,2025-07-17,expense,travel,Travel expense,47.52,USD,m_ryanair,Ryanair,4511,False,discretionary,0,0
txn_6685,2025-09-22,expense,entertainment,Entertainment expense,449.51,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6686,2025-06-20,expense,travel,Travel expense,582.87,GBP,m_ryanair,Ryanair,4511,False,discretionary,0,0
txn_6687,2025-05-13,income,dividend,Dividend payment,3885.15,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6688,2025-07-14,expense,subscriptions,Subscriptions expense,582.63,GBP,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_6689,2025-04-29,expense,coffee,Coffee expense,484.56,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_6690,2025-04-12,expense,health,Health expense,412.22,GBP,m_boots,Boots,5912,False,essential,0,1
txn_6691,2025-05-24,expense,health,Health expense,247.34,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_6692,2025-08-06,income,salary,Salary payment,3434.66,USD,m_employer,Employer Payroll,0,True,essential,1,1
txn_6693,2025-02-17,expense,health,Health expense,587.69,INR,m_nhs,NHS,8099,False,essential,0,1
txn_6694,2025-03-19,expense,dining,Dining expense,581.27,USD,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_6695,2025-07-12,expense,coffee,Coffee expense,412.82,INR,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_6696,2025-12-20,income,freelance,Freelance payment,1684.2,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6697,2025-09-29,expense,health,Health expense,472.09,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_6698,2025-01-29,expense,health,Health expense,379.33,GBP,m_superdrug,Superdrug,5912,False,essential,0,1
txn_6699,2025-01-11,expense,coffee,Coffee expense,19.57,USD,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_6700,2025-11-06,expense,health,Health expense,551.4,INR,m_boots,Boots,5912,False,essential,0,1
txn_6701,2025-07-04,income,salary,Salary payment,918.11,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_6702,2025-12-21,expense,dining,Dining expense,166.51,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_6703,2025-09-28,expense,dining,Dining expense,523.22,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_6704,2025-08-31,expense,rent,Rent expense,415.23,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6705,2025-03-30,expense,entertainment,Entertainment expense,397.14,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6706,2025-06-21,expense,coffee,Coffee expense,487.16,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_6707,2025-11-01,expense,coffee,Coffee expense,368.61,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_6708,2025-07-18,expense,coffee,Coffee expense,84.64,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_6709,2025-02-13,expense,entertainment,Entertainment expense,419.5,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6710,2025-07-01,expense,utilities,Utilities expense,206.99,USD,m_thameswater,Thames Water,4900,True,essential,1,1
txn_6711,2025-09-14,income,salary,Salary payment,1776.64,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_6712,2025-02-04,expense,dining,Dining expense,164.0,INR,m_nandos,Nando's,5812,False,discretionary,0,0
txn_6713,2025-08-25,expense,entertainment,Entertainment expense,451.25,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_6714,2025-10-27,income,salary,Salary payment,3301.24,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_6715,2025-12-31,income,freelance,Freelance payment,1805.74,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6716,2025-09-21,expense,health,Health expense,573.42,GBP,m_boots,Boots,5912,False,essential,0,1
txn_6717,2025-01-24,income,salary,Salary payment,1967.47,INR,m_employer,Employer Payroll,0,True,essential,1,1
txn_6718,2025-02-22,income,bonus,Bonus payment,1904.19,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6719,2025-02-08,expense,rent,Rent expense,514.15,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6720,2025-10-17,expense,groceries,Groceries expense,419.91,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_6721,2025-05-28,income,bonus,Bonus payment,2911.81,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6722,2025-03-18,expense,health,Health expense,129.53,USD,m_nhs,NHS,8099,False,essential,0,1
txn_6723,2025-03-28,expense,entertainment,Entertainment expense,216.8,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_6724,2025-07-27,expense,health,Health expense,126.45,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_6725,2025-03-12,expense,travel,Travel expense,165.8,GBP,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_6726,2025-08-22,expense,groceries,Groceries expense,497.11,INR,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_6727,2025-06-24,expense,entertainment,Entertainment expense,437.91,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6728,2025-02-03,expense,rent,Rent expense,405.73,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6729,2025-09-25,expense,groceries,Groceries expense,559.55,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_6730,2025-01-02,expense,groceries,Groceries expense,593.33,GBP,m_aldi,ALDI,5411,False,essential,0,1
txn_6731,2025-03-03,income,bonus,Bonus payment,1167.4,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6732,2025-12-31,expense,mobile,Mobile expense,514.04,GBP,m_ee,EE,4814,True,essential,1,1
txn_6733,2025-05-04,income,bonus,Bonus payment,3240.93,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6734,2025-03-30,expense,utilities,Utilities expense,129.31,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6735,2025-12-10,expense,entertainment,Entertainment expense,112.47,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6736,2025-09-12,expense,coffee,Coffee expense,336.62,INR,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_6737,2025-09-11,expense,utilities,Utilities expense,337.07,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6738,2025-03-03,expense,dining,Dining expense,105.2,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_6739,2025-02-18,income,dividend,Dividend payment,3881.87,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6740,2025-03-26,expense,mobile,Mobile expense,246.64,GBP,m_ee,EE,4814,True,essential,1,1
txn_6741,2025-07-27,expense,transport,Transport expense,325.6,GBP,m_tfl,Transport for London,4111,False,essential,0,1
txn_6742,2025-07-04,expense,internet,Internet expense,595.66,USD,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_6743,2025-10-20,expense,utilities,Utilities expense,39.78,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6744,2025-06-07,expense,groceries,Groceries expense,461.58,USD,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_6745,2025-01-01,expense,health,Health expense,595.83,USD,m_boots,Boots,5912,False,essential,0,1
txn_6746,2025-08-30,income,interest,Interest payment,377.24,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6747,2025-05-06,expense,internet,Internet expense,379.65,GBP,m_bt,BT,4814,True,essential,1,1
txn_6748,2025-08-02,expense,subscriptions,Subscriptions expense,484.93,INR,m_youtube,YouTube Premium,4899,True,discretionary,1,0
txn_6749,2025-10-24,expense,utilities,Utilities expense,480.73,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6750,2025-12-28,income,bonus,Bonus payment,2117.51,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_6751,2025-11-01,income,interest,Interest payment,2945.64,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6752,2025-10-04,expense,health,Health expense,107.25,INR,m_superdrug,Superdrug,5912,False,essential,0,1
txn_6753,2025-07-29,expense,subscriptions,Subscriptions expense,173.27,INR,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_6754,2025-05-18,expense,shopping,Shopping expense,266.1,INR,m_ebay,eBay,5968,False,discretionary,0,0
txn_6755,2025-08-07,expense,health,Health expense,167.15,GBP,m_boots,Boots,5912,False,essential,0,1
txn_6756,2025-11-03,expense,utilities,Utilities expense,598.77,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_6757,2025-05-19,expense,rent,Rent expense,515.74,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_6758,2025-01-21,income,freelance,Freelance payment,3068.22,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6759,2025-02-01,income,interest,Interest payment,2523.53,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6760,2025-04-26,income,interest,Interest payment,2720.55,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_6761,2025-05-11,expense,utilities,Utilities expense,135.16,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_6762,2025-01-06,expense,utilities,Utilities expense,452.58,GBP,m_thameswater,Thames Water,4900,True,essential,1,1
txn_6763,2025-05-13,expense,entertainment,Entertainment expense,229.9,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_6764,2025-06-21,income,freelance,Freelance payment,2659.73,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_6765,2025-05-20,expense,shopping,Shopping expense,75.06,INR,m_amazon,Amazon,5942,False,discretionary,0,0
txn_6766,2025-06-25,expense,utilities,Utilities expense,456.51,USD,m_britishgas,British Gas,4900,True,essential,1,1
